,doi,display_name_author_fr,display_name_author_fr_utf8
43290,https://doi.org/10.1002/chem.202304068,Tamara Shaaban,tamara shaaban
43291,https://doi.org/10.1016/j.freeradbiomed.2022.09.021,Tamara Sipka,tamara sipka
43292,https://doi.org/10.1002/ece3.10320,Tamás Malkócs,tamas malkocs
43293,https://doi.org/10.1111/etho.12416,Tamatoa Bambridge,tamatoa bambridge
43294,https://doi.org/10.1111/pai.70014,Tamazoust Guiddir,tamazoust guiddir
43295,https://doi.org/10.1002/aenm.202400376,Tan Le Dinh,tan le dinh
43296,https://doi.org/10.1016/j.jaecs.2023.100221,Tan Phong Luu,tan phong luu
43297,https://doi.org/10.1016/j.dib.2023.109934,Tanathep Leungtongkum,tanathep leungtongkum
43298,https://doi.org/10.1016/j.appet.2023.107136,Tancrède Albertelli,tancrede albertelli
43299,https://doi.org/10.1016/j.jormas.2024.101805,Tancrède Segard,tancrede segard
43300,https://doi.org/10.1002/mrm.29860,Tangi Roussel,tangi roussel
43301,https://doi.org/10.1016/j.jhepr.2022.100614,Tangui Barré,tangui barre
43302,https://doi.org/10.1002/jcc.27288,Tangui Le Bahers,tangui le bahers
43303,https://doi.org/10.1016/j.redox.2022.102542,Tangui Maurice,tangui maurice
43304,https://doi.org/10.1016/j.eclinm.2024.102528,Tanguy Bernard,tanguy bernard
43305,https://doi.org/10.1016/j.jconrel.2024.12.050,Tanguy Boissenot,tanguy boissenot
43306,https://doi.org/10.1016/j.compscitech.2024.110640,Tanguy Briand,tanguy briand
43307,https://doi.org/10.1016/j.nmd.2024.06.007,Tanguy Fenouil,tanguy fenouil
43308,https://doi.org/10.1016/j.jhepr.2023.100900,Tanguy Ferlier,tanguy ferlier
43309,https://doi.org/10.1111/1440-1703.12508,Tanguy Jaffré,tanguy jaffre
43310,https://doi.org/10.1002/qj.4720,Tanguy Jonville,tanguy jonville
43311,https://doi.org/10.1002/pei3.10121,Tanguy Lafarge,tanguy lafarge
43312,https://doi.org/10.1002/ajmg.b.32970,Tanguy Niclass,tanguy niclass
43313,https://doi.org/10.1016/j.jas.2024.106021,Tanguy Rolland,tanguy rolland
43314,https://doi.org/10.1002/ejoc.202300616,Tanguy Saget,tanguy saget
43315,https://doi.org/10.1002/bdr2.2011,Tania Attié‐Bitach,tania attiebitach
43316,https://doi.org/10.1002/bies.202200132,Tania Dubois‐Mignon,tania duboismignon
43317,https://doi.org/10.1016/j.jaci.2023.06.016,Tania Gajardo,tania gajardo
43318,https://doi.org/10.1016/j.rse.2023.113486,Tania Hernández Fariñas,tania hernandez farinas
43319,https://doi.org/10.1016/j.lanepe.2024.101159,Tania Ikowsky,tania ikowsky
43320,https://doi.org/10.1111/1365-2435.14109,Tania L. Maxwell,tania l. maxwell
43321,https://doi.org/10.1002/anie.202412588,Tania Merhi,tania merhi
43322,https://doi.org/10.1016/j.ebiom.2024.105145,Tania Puscas,tania puscas
43323,https://doi.org/10.1002/ejoc.202400435,Tania Xavier,tania xavier
43324,https://doi.org/10.1053/j.jfas.2023.12.005,Tanios Dagher,tanios dagher
43325,https://doi.org/10.1016/j.cryobiol.2024.104948,Tanneau Maxence et Theurot Dimitri,tanneau maxence et theurot dimitri
43326,https://doi.org/10.1016/j.jphotochem.2024.115600,Tan‐Sothéa Ouk,tansothea ouk
43327,https://doi.org/10.1002/adhm.202304250,Tanushree B. Gupta,tanushree b. gupta
43328,https://doi.org/10.1111/age.13228,Tanushri Dargar,tanushri dargar
43329,https://doi.org/10.1002/bse.3383,Tanveer Ahsan,tanveer ahsan
43330,https://doi.org/10.1002/admi.202300955,Tanvi Bhatnagar‐Schöffmann,tanvi bhatnagarschoffmann
43331,https://doi.org/10.1111/jdv.19455,Tanya Singh,tanya singh
43332,https://doi.org/10.1002/humu.24445,Tanya Stojkovic,tanya stojkovic
43333,https://doi.org/10.1002/chem.202400900,Tao Jiang,tao jiang
43334,https://doi.org/10.1016/j.cej.2024.153357,Tao Wu,tao wu
43335,https://doi.org/10.1002/aenm.202103618,Tao Zhu,tao zhu
43336,https://doi.org/10.1016/j.ijid.2024.107108,Taoufik El Gnaoui,taoufik el gnaoui
43337,https://doi.org/10.1016/j.csite.2023.103946,Taoufiq Kaoutari,taoufiq kaoutari
43338,https://doi.org/10.1002/anie.202316056,Tâp Ha‐Duong,tap haduong
43339,https://doi.org/10.1016/j.spc.2024.02.032,Tara Dourian,tara dourian
43340,https://doi.org/10.1111/eci.14315,Tara Payet,tara payet
43341,https://doi.org/10.1016/j.cpc.2024.109122,Taraneh Sayadi,taraneh sayadi
43342,https://doi.org/10.1016/j.eja.2024.127207,Tardieu François,tardieu francois
43343,https://doi.org/10.1016/j.intimp.2024.112425,Tarek Boussetta,tarek boussetta
43344,https://doi.org/10.1002/vrc2.621,Tarek Bouzouraa,tarek bouzouraa
43345,https://doi.org/10.1016/j.isci.2024.110305,Tarek Gharsalli,tarek gharsalli
43346,https://doi.org/10.1002/ece3.70659,Tarek Hattab,tarek hattab
43347,https://doi.org/10.1111/ans.19147,Tarek Kellil,tarek kellil
43348,https://doi.org/10.1016/j.molliq.2024.124753,Tarek Moufawad,tarek moufawad
43349,https://doi.org/10.1002/oa.3203,Tarek Oueslati,tarek oueslati
43350,https://doi.org/10.1016/j.chroma.2024.465393,Tarek Saydé,tarek sayde
43351,https://doi.org/10.1016/j.accpm.2022.101121,Tarek Sharshar,tarek sharshar
43352,https://doi.org/10.1002/hep.32731,Tarik Asselah,tarik asselah
43353,https://doi.org/10.1002/celc.202400405,Tarik Bourouina,tarik bourouina
43354,https://doi.org/10.1016/j.ssmph.2022.101285,Tarik El Aarbaoui,tarik el aarbaoui
43355,https://doi.org/10.1002/ijc.34774,Tarik Gheit,tarik gheit
43356,https://doi.org/10.1016/j.jtauto.2023.100194,Tarik Kanouni,tarik kanouni
43357,https://doi.org/10.1002/lom3.10527,Tarik Meziane,tarik meziane
43358,https://doi.org/10.1016/j.conbuildmat.2024.135828,Tariq Ouahbi,tariq ouahbi
43359,https://doi.org/10.1002/pbc.31074,Tasmine Akbaraly,tasmine akbaraly
43360,https://doi.org/10.1016/j.bej.2024.109374,Tasnim Balgobin,tasnim balgobin
43361,https://doi.org/10.1016/j.scr.2023.103166,Tasnim Ben Yacoub,tasnim ben yacoub
43362,https://doi.org/10.1111/1365-2664.14557,Tasnime Adamjy,tasnime adamjy
43363,https://doi.org/10.1016/j.margeo.2024.107333,Tassadit Kaci,tassadit kaci
43364,https://doi.org/10.1016/j.psychres.2024.115946,Tassadit Merabtine,tassadit merabtine
43365,https://doi.org/10.1002/batt.202400214,Tassadit Ouaneche,tassadit ouaneche
43366,https://doi.org/10.1016/j.dib.2022.108016,Tatiana André,tatiana andre
43367,https://doi.org/10.1016/j.dib.2022.108530,Tatiana Arias,tatiana arias
43368,https://doi.org/10.1002/chem.202202099,Tatiana Besset,tatiana besset
43369,https://doi.org/10.1016/j.carbpol.2024.121925,Tatiana Budtova,tatiana budtova
43370,https://doi.org/10.1111/his.14941,Tatiana Codjia,tatiana codjia
43371,https://doi.org/10.1002/aqc.70000,Tatiana Colchen,tatiana colchen
43372,https://doi.org/10.1016/j.modpat.2024.100649,Tatiana Franceschi,tatiana franceschi
43373,https://doi.org/10.1002/smtd.202300214,Tatiana Galochkina,tatiana galochkina
43374,https://doi.org/10.1111/apt.18330,Tatiana Galpérine,tatiana galperine
43375,https://doi.org/10.1111/eva.13578,Tatiana Giraud,tatiana giraud
43376,https://doi.org/10.1111/epi.17300,Tatiana Horowitz,tatiana horowitz
43377,https://doi.org/10.1002/solr.202201037,Tatiana I. Lappi,tatiana i. lappi
43378,https://doi.org/10.1111/aji.70015,Tatiana López,tatiana lopez
43379,https://doi.org/10.1016/j.jfoodeng.2024.112088,Tatiana Monaretto,tatiana monaretto
43380,https://doi.org/10.1002/ejic.202400649,Tatiana Munteanu,tatiana munteanu
43381,https://doi.org/10.1002/adfm.202211971,Tatiana Petithory,tatiana petithory
43382,https://doi.org/10.1002/ajh.27417,Tatiana Raskovalova,tatiana raskovalova
43383,https://doi.org/10.1111/jerd.12988,Tatiana Roman,tatiana roman
43384,https://doi.org/10.1111/1440-1681.13705,Tatiana Victoni,tatiana victoni
43385,https://doi.org/10.1016/j.animal.2022.100464,Tatiana Zerjal,tatiana zerjal
43386,https://doi.org/10.1002/adfm.202210638,Tatjana Šafarik,tatjana safarik
43387,https://doi.org/10.1016/j.jpsychores.2024.111961,Tatjana T. Makovski,tatjana t. makovski
43388,https://doi.org/10.1016/j.envpol.2022.118832,Tatsuo Onishi,tatsuo onishi
43389,https://doi.org/10.1016/j.micinf.2023.105102,Tatyana Almeida Tavella,tatyana almeida tavella
43390,https://doi.org/10.1002/jmv.28633,Tatyana Tsfasman,tatyana tsfasman
43391,https://doi.org/10.1111/1759-7714.15274,Tayeb Benkirane,tayeb benkirane
43392,https://doi.org/10.1002/ajh.27030,Tchao Méatchi,tchao meatchi
43393,https://doi.org/10.1111/aej.12824,Tchilalo Boukpessi,tchilalo boukpessi
43394,https://doi.org/10.1002/mds.29993,Teddy Delpy,teddy delpy
43395,https://doi.org/10.1111/jne.13287,Teddy Fauquier,teddy fauquier
43396,https://doi.org/10.1016/j.conctc.2023.101146,Teddy Novais,teddy novais
43397,https://doi.org/10.1016/j.ijmultiphaseflow.2024.104857,Teddy Pichard,teddy pichard
43398,https://doi.org/10.1111/1541-4337.13306,Teddy Tichané,teddy tichane
43399,https://doi.org/10.1111/mec.16993,Teddy Urvois,teddy urvois
43400,https://doi.org/10.1016/j.egyai.2024.100413,Tedjani Mesbahi,tedjani mesbahi
43401,https://doi.org/10.1002/celc.202200205,Têko W. Napporn,teko w. napporn
43402,https://doi.org/10.1111/mec.16675,Télesphore Sime‐Ngando,telesphore simengando
43403,https://doi.org/10.1016/j.humov.2024.103298,Telma Sagnard,telma sagnard
43404,https://doi.org/10.1016/j.jag.2024.103715,Teng Wu,teng wu
43405,https://doi.org/10.1002/cctc.202401106,Teng Zhang,teng zhang
43406,https://doi.org/10.1111/ene.16524,Téodor Danaila,teodor danaila
43407,https://doi.org/10.1016/j.jbankfin.2024.107202,Teodor Dyakov,teodor dyakov
43408,https://doi.org/10.1002/cmdc.202400381,Teodora Djikic-Stojsic,teodora djikic-stojsic
43409,https://doi.org/10.1016/j.ynirp.2022.100078,Teodóra Vékony,teodora vekony
43410,https://doi.org/10.1002/adma.202308262,Teodora‐Adriana Perles‐Barbacaru,teodoraadriana perlesbarbacaru
43411,https://doi.org/10.1002/edn3.475,Teofana Chonova,teofana chonova
43412,https://doi.org/10.1016/j.dib.2024.110727,Térance Mobarak,terance mobarak
43413,https://doi.org/10.1111/fog.12609,Térence Legrand,terence legrand
43414,https://doi.org/10.1002/rcm.9380,Teresa Fernández‐Crespo,teresa fernandezcrespo
43415,https://doi.org/10.1002/pmic.202400052,Teresa Frattini,teresa frattini
43416,https://doi.org/10.1002/admi.202400452,Teresa Hungrı́a,teresa hungra
43417,https://doi.org/10.15252/embr.202256616,Teresa Jagla,teresa jagla
43418,https://doi.org/10.1016/j.mtbio.2023.100554,Teresa Simón‐Yarza,teresa simonyarza
43419,https://doi.org/10.1016/j.plipres.2024.101301,Tereza Pavlíčková,tereza pavlickova
43420,https://doi.org/10.1111/etho.12416,Teriitutea Quesnot,teriitutea quesnot
43421,https://doi.org/10.1002/smtd.202201452,Tesla Yudhistira,tesla yudhistira
43422,https://doi.org/10.1016/j.artmed.2023.102547,Tess Martin,tess martin
43423,https://doi.org/10.1016/j.eti.2023.103196,Tess Zassot,tess zassot
43424,https://doi.org/10.1111/bcp.15550,Tessa Pietri,tessa pietri
43425,https://doi.org/10.1002/ps.8195,Tessie Garinie,tessie garinie
43426,https://doi.org/10.1111/epi.18012,Tetiana Aksenova,tetiana aksenova
43427,https://doi.org/10.1002/cphc.202400768,Tetiana Dorosh,tetiana dorosh
43428,https://doi.org/10.1016/j.erss.2024.103611,Teva Meyer,teva meyer
43429,https://doi.org/10.1155/2023/7904950,Tevy San,tevy san
43430,https://doi.org/10.1016/j.compmedimag.2024.102476,Tewodros Weldebirhan Arega,tewodros weldebirhan arega
43431,https://doi.org/10.1016/j.fsidi.2024.301698,Th. Heckmann,th. heckmann
43432,https://doi.org/10.1002/mrm.29617,Thaddée Delebarre,thaddee delebarre
43433,https://doi.org/10.1016/j.legalmed.2024.102465,Thais Manlius,thais manlius
43434,https://doi.org/10.1016/j.ejmg.2023.104889,Thalia Papadopoulos,thalia papadopoulos
43435,https://doi.org/10.1111/tpj.15962,Thalia Salinas‐Giegé,thalia salinasgiege
43436,https://doi.org/10.1016/j.measurement.2024.115171,Thamer Aloui,thamer aloui
43437,https://doi.org/10.1016/j.eclinm.2024.102986,Thameur Rakza,thameur rakza
43438,https://doi.org/10.1016/j.elstat.2024.104014,Thami Zeghloul,thami zeghloul
43439,https://doi.org/10.1016/j.heliyon.2024.e32131,Thangavelu Jayabalan,thangavelu jayabalan
43440,https://doi.org/10.1002/jssc.202200340,Thanh Duc,thanh duc
43441,https://doi.org/10.1016/j.xagr.2024.100423,Thanh H. Nguyen,thanh h. nguyen
43442,https://doi.org/10.1002/sim.9960,Thanh Huan Vo,thanh huan vo
43443,https://doi.org/10.1002/cctc.202400192,Thanh Son Phan,thanh son phan
43444,https://doi.org/10.1016/j.scitotenv.2024.177640,Thanh Thuy Nguyen Tu,thanh thuy nguyen tu
43445,https://doi.org/10.1002/pen.26442,Thanh Tung Nguyen,thanh tung nguyen
43446,https://doi.org/10.1111/tpj.16520,Thanh‐Lan Lai,thanhlan lai
43447,https://doi.org/10.1016/j.wasman.2024.07.029,Thanh‐Nhat Pham,thanhnhat pham
43448,https://doi.org/10.1002/admt.202300205,Thanh‐Tuân Bui,thanhtuan bui
43449,https://doi.org/10.1016/j.biochi.2022.07.010,Thanos Ghélis,thanos ghelis
43450,https://doi.org/10.1016/j.nbd.2024.106552,Thanos Xhurxhi,thanos xhurxhi
43451,https://doi.org/10.1111/odi.14897,Than‐Thuy Nham,thanthuy nham
43452,https://doi.org/10.1016/j.theriogenology.2024.01.022,Thanya Pranomphon,thanya pranomphon
43453,https://doi.org/10.1016/j.ekir.2022.11.023,Thao Nguyen‐Khoa,thao nguyenkhoa
43454,https://doi.org/10.1016/j.jbspin.2022.105344,Thao Pham,thao pham
43455,https://doi.org/10.1016/j.canrad.2024.08.001,Thao-Nguyen Pham,thao-nguyen pham
43456,https://doi.org/10.1016/j.xops.2023.100278,Thara Jaworski,thara jaworski
43457,https://doi.org/10.1002/ejoc.202101516,Tharwat Mohy El Dine,tharwat mohy el dine
43458,https://doi.org/10.1002/adsc.202301334,Thasanaporn Ungpittagul,thasanaporn ungpittagul
43459,https://doi.org/10.1111/nyas.14865,Thè Nghia Nguyen,the nghia nguyen
43460,https://doi.org/10.1016/j.ndteint.2024.103212,Théau Cousin,theau cousin
43461,https://doi.org/10.1002/jmv.29680,Thelma Akanchise,thelma akanchise
43462,https://doi.org/10.1016/j.heliyon.2023.e20309,Thelma Coyle,thelma coyle
43463,https://doi.org/10.1111/geb.13741,Thelma Panaïotis,thelma panaiotis
43464,https://doi.org/10.1016/j.jare.2023.01.001,Théo Accogli,theo accogli
43465,https://doi.org/10.1016/j.jdcr.2024.08.026,Théo Brochet,theo brochet
43466,https://doi.org/10.1016/j.yjmcc.2023.03.011,Théo Brouette,theo brouette
43467,https://doi.org/10.1016/j.scitotenv.2024.172754,Théo Brusse,theo brusse
43468,https://doi.org/10.1111/sms.14434,Théo Cartier,theo cartier
43469,https://doi.org/10.1016/j.cgh.2022.05.026,Théo Cerceau,theo cerceau
43470,https://doi.org/10.1111/vcp.13362,Théo Chenal,theo chenal
43471,https://doi.org/10.1016/j.knee.2024.02.002,Théo Cojean,theo cojean
43472,https://doi.org/10.1111/joa.14167,Théo Delmaire,theo delmaire
43473,https://doi.org/10.1111/jfd.13722,Théo Deremarque,theo deremarque
43474,https://doi.org/10.1016/j.celrep.2024.113847,Théo Desbordes,theo desbordes
43475,https://doi.org/10.1002/adhm.202303370,Théo Desigaux,theo desigaux
43476,https://doi.org/10.1016/j.electacta.2024.144159,Théo Faverge,theo faverge
43477,https://doi.org/10.1016/j.exger.2024.112399,Theo Fontanille,theo fontanille
43478,https://doi.org/10.1016/j.bonr.2024.101734,Théo Fovet,theo fovet
43479,https://doi.org/10.1002/adfm.202303878,Théo Frottier,theo frottier
43480,https://doi.org/10.1002/cbic.202300544,Théo Guez,theo guez
43481,https://doi.org/10.1111/1471-0528.17893,Théo Haem,theo haem
43482,https://doi.org/10.1111/evo.14550,Théo Jamay,theo jamay
43483,https://doi.org/10.1016/j.jflm.2023.102622,Théo Korchia,theo korchia
43484,https://doi.org/10.1016/j.bioelechem.2024.108821,Théo Le Berre,theo le berre
43485,https://doi.org/10.1111/mafi.12441,Théo Le Guenedal,theo le guenedal
43486,https://doi.org/10.1016/j.dib.2024.111010,Théo Le Saint,theo le saint
43487,https://doi.org/10.1002/mp.15577,Théo Leuliet,theo leuliet
43488,https://doi.org/10.1016/j.jpowsour.2024.234290,Théo Lotenberg,theo lotenberg
43489,https://doi.org/10.1016/j.colsurfa.2024.133658,Théo Lucante,theo lucante
43490,https://doi.org/10.1111/oik.10280,Théo Marchand,theo marchand
43491,https://doi.org/10.1016/j.rcot.2024.02.011,Théo Martin,theo martin
43492,https://doi.org/10.1111/tbed.14578,Théo Mouillaud,theo mouillaud
43493,https://doi.org/10.1111/febs.16969,Théo Paris,theo paris
43494,https://doi.org/10.1002/ejhf.2743,Théo Pezel,theo pezel
43495,https://doi.org/10.1112/jlms.12815,Théo Pinet,theo pinet
43496,https://doi.org/10.1016/j.jhin.2023.07.028,Théo Pinettes,theo pinettes
43497,https://doi.org/10.1111/tpj.15991,Théo Poucet,theo poucet
43498,https://doi.org/10.1016/j.theriogenology.2024.02.022,Théo Prudhomme,theo prudhomme
43499,https://doi.org/10.1016/j.cma.2024.117345,Théo Sentagne,theo sentagne
43500,https://doi.org/10.1016/j.oceaneng.2024.119621,Théo Simonet,theo simonet
43501,https://doi.org/10.1111/jsr.14235,Théo Trioux,theo trioux
43502,https://doi.org/10.1016/j.ejca.2024.113583,Théo Z. Hirsch,theo z. hirsch
43503,https://doi.org/10.1111/fcp.13021,Théodora Bejan‐Angoulvant,theodora bejanangoulvant
43504,https://doi.org/10.1016/j.jmoldx.2023.11.005,Théodora Maillard,theodora maillard
43505,https://doi.org/10.1111/josi.12656,Théodore Alexopoulos,theodore alexopoulos
43506,https://doi.org/10.1111/1462-2920.16120,Théodore Bouchez,theodore bouchez
43507,https://doi.org/10.1111/cts.13601,Théodore Decaix,theodore decaix
43508,https://doi.org/10.1002/nme.7623,Théodore Gauthier,theodore gauthier
43509,https://doi.org/10.1016/j.apcato.2024.206982,Théodore Graul,theodore graul
43510,https://doi.org/10.1002/acn3.52067,Théodore Papadopoulo,theodore papadopoulo
43511,https://doi.org/10.1002/ana.26657,Théodore Soulier,theodore soulier
43512,https://doi.org/10.1002/aic.18113,Théodore Tzedakis,theodore tzedakis
43513,https://doi.org/10.1016/j.heliyon.2024.e38940,Théodore Vinais,theodore vinais
43514,https://doi.org/10.1111/poms.13726,Theodoros Evgeniou,theodoros evgeniou
43515,https://doi.org/10.1002/sim.9562,Theodoros Evrenoglou,theodoros evrenoglou
43516,https://doi.org/10.1002/cctc.202201302,Theodorus de Bruin,theodorus de bruin
43517,https://doi.org/10.1016/j.euros.2024.02.015,Théophile Bertail,theophile bertail
43518,https://doi.org/10.1016/j.cortex.2024.02.017,Théophile Bieth,theophile bieth
43519,https://doi.org/10.1111/acer.15463,Theophile Chalvin,theophile chalvin
43520,https://doi.org/10.1016/j.prevetmed.2024.106354,Théophile Ghislain Loïc Eyango Tabi,theophile ghislain loic eyango tabi
43521,https://doi.org/10.1016/j.cageo.2024.105752,Théophile Guillon,theophile guillon
43522,https://doi.org/10.1016/j.compositesb.2024.111696,Théophile Hourdou,theophile hourdou
43523,https://doi.org/10.1002/adhm.202402418,Theotim Lucas,theotim lucas
43524,https://doi.org/10.1016/j.ymssp.2024.111149,Théotime de la Selle,theotime de la selle
43525,https://doi.org/10.1016/j.ejogrb.2024.02.030,Thérèsa Khalife,theresa khalife
43526,https://doi.org/10.1016/j.animal.2022.100670,Thérèse Callet,therese callet
43527,https://doi.org/10.1016/j.biopha.2024.116148,Thérèse Cronin,therese cronin
43528,https://doi.org/10.1002/alz.13360,Thérèse Jonveaux,therese jonveaux
43529,https://doi.org/10.1016/j.ejca.2022.11.007,Thérèse Truong,therese truong
43530,https://doi.org/10.1002/ajmg.a.63891,Thevenon Julien,thevenon julien
43531,https://doi.org/10.1016/j.cis.2024.103114,Theyencheri Narayanan,theyencheri narayanan
43532,https://doi.org/10.1016/j.jfo.2024.104352,Thi Hà Châu Tran,thi ha chau tran
43533,https://doi.org/10.1002/lpor.202300961,Thi Hao Nhi Nguyen,thi hao nhi nguyen
43534,https://doi.org/10.1002/admi.202300636,Thi Hieu Hoang,thi hieu hoang
43535,https://doi.org/10.1016/j.mssp.2023.107977,Thi Huong Ngo,thi huong ngo
43536,https://doi.org/10.1002/pssr.202300005,Thi Huyen Trang Nguyen,thi huyen trang nguyen
43537,https://doi.org/10.1016/j.foodchem.2023.137111,Thi Ly Na Nguyen,thi ly na nguyen
43538,https://doi.org/10.1111/emre.12649,Thi Minh Ngoc Nguyen,thi minh ngoc nguyen
43539,https://doi.org/10.1002/hlca.202300026,Thi Minh Nguyet Trinh,thi minh nguyet trinh
43540,https://doi.org/10.1002/chem.202201514,Thi Minh Thi Le,thi minh thi le
43541,https://doi.org/10.1002/chem.202302914,Thi Mo Nguyen,thi mo nguyen
43542,https://doi.org/10.1002/pi.6510,Thi Phuong Thu Nguyen,thi phuong thu nguyen
43543,https://doi.org/10.1002/chem.202300103,Thi Phuong Thuy Hoang,thi phuong thuy hoang
43544,https://doi.org/10.1002/cmdc.202400195,Thi Thanh Hyen Luong,thi thanh hyen luong
43545,https://doi.org/10.1016/j.scitotenv.2024.177778,Thi Thao Nguyen,thi thao nguyen
43546,https://doi.org/10.1111/jne.13287,Thi Thom Mac,thi thom mac
43547,https://doi.org/10.1002/mds.29205,Thi Thu Ha Nguyen,thi thu ha nguyen
43548,https://doi.org/10.1016/j.dib.2024.110893,Thi-Bich-Hanh Dao,thi-bich-hanh dao
43549,https://doi.org/10.1002/marc.202400395,Thiago R. Guimarães,thiago r. guimaraes
43550,https://doi.org/10.1016/j.neubiorev.2024.105686,Thiago S. Nakahara,thiago s. nakahara
43551,https://doi.org/10.1016/j.jaci.2023.01.014,Thiago Trovati Maciel,thiago trovati maciel
43552,https://doi.org/10.1002/smll.202300972,Thibaud Aumond,thibaud aumond
43553,https://doi.org/10.1016/j.xjtc.2023.10.027,Thibaud Bertrand,thibaud bertrand
43554,https://doi.org/10.1002/chem.202202286,Thibaud Brégent,thibaud bregent
43555,https://doi.org/10.1016/j.canep.2024.102692,Thibaud Charrier,thibaud charrier
43556,https://doi.org/10.1016/j.rmcr.2023.101843,Thibaud Chazal,thibaud chazal
43557,https://doi.org/10.1016/j.actbio.2021.11.046,Thibaud Coradin,thibaud coradin
43558,https://doi.org/10.1016/j.diii.2024.08.002,Thibaud Damy,thibaud damy
43559,https://doi.org/10.1016/j.bprint.2024.e00351,Thibaud Dauphin,thibaud dauphin
43560,https://doi.org/10.1111/geb.13492,Thibaud Decaëns,thibaud decaens
43561,https://doi.org/10.1016/j.socnet.2024.06.005,Thibaud Deguilhem,thibaud deguilhem
43562,https://doi.org/10.1016/j.ndteint.2024.103177,Thibaud Fortuna,thibaud fortuna
43563,https://doi.org/10.1016/j.jvs.2024.08.025,Thibaud Hamelin,thibaud hamelin
43564,https://doi.org/10.1016/j.neuroimage.2024.120530,Thibaud Lebouvier,thibaud lebouvier
43565,https://doi.org/10.1016/j.ymgmr.2023.101018,Thibaud Lefèbvre,thibaud lefebvre
43566,https://doi.org/10.1016/j.sedgeo.2024.106728,Thibaud Lortie,thibaud lortie
43567,https://doi.org/10.1111/aos.15260,Thibaud Mathis,thibaud mathis
43568,https://doi.org/10.1111/oik.10325,Thibaud Monnin,thibaud monnin
43569,https://doi.org/10.1111/risa.14345,Thibaud Porphyre,thibaud porphyre
43570,https://doi.org/10.1002/ijgo.16079,Thibaud Quibel,thibaud quibel
43571,https://doi.org/10.1016/j.ijpddr.2024.100565,Thibaud Reyser,thibaud reyser
43572,https://doi.org/10.1016/j.envpol.2023.121955,Thibaud Sarica,thibaud sarica
43573,https://doi.org/10.1016/j.mib.2023.102418,Thibaud T. Renault,thibaud t. renault
43574,https://doi.org/10.1016/j.infrared.2024.105471,Thibaud Toullier,thibaud toullier
43575,https://doi.org/10.1016/j.ejca.2023.113262,Thibaud Valentin,thibaud valentin
43576,https://doi.org/10.15252/embj.2022112198,Thibauld Oullier,thibauld oullier
43577,https://doi.org/10.1016/j.critrevonc.2024.104595,Thibault Bahougne,thibault bahougne
43578,https://doi.org/10.1016/j.gofs.2024.01.008,Thibault Balcaen,thibault balcaen
43579,https://doi.org/10.1002/jhet.4768,Thibault Bonnaud,thibault bonnaud
43580,https://doi.org/10.1111/scd.12725,Thibault Canceill,thibault canceill
43581,https://doi.org/10.1002/anie.202214069,Thibault Cantat,thibault cantat
43582,https://doi.org/10.1111/eva.13578,Thibault Caron,thibault caron
43583,https://doi.org/10.1016/j.rsase.2024.101241,Thibault Catry,thibault catry
43584,https://doi.org/10.1016/j.jtherbio.2024.103796,Thibault Charles,thibault charles
43585,https://doi.org/10.1111/ijag.16618,Thibault Charpentier,thibault charpentier
43586,https://doi.org/10.1111/jdv.20439,Thibault Chiarabini,thibault chiarabini
43587,https://doi.org/10.1016/j.chemgeo.2024.122450,Thibault Clauzel,thibault clauzel
43588,https://doi.org/10.1016/j.dib.2024.110787,Thibault Colinart,thibault colinart
43589,https://doi.org/10.1016/j.ekir.2023.09.005,Thibault Comont,thibault comont
43590,https://doi.org/10.1002/uog.26046,Thibault Coste,thibault coste
43591,https://doi.org/10.1016/j.envint.2023.107910,Thibault Crouzet,thibault crouzet
43592,https://doi.org/10.1016/j.conengprac.2024.105969,Thibault Dairay,thibault dairay
43593,https://doi.org/10.1016/j.ejpoleco.2024.102614,Thibault Darcillon,thibault darcillon
43594,https://doi.org/10.1016/j.ecolind.2022.108693,Thibault Datry,thibault datry
43595,https://doi.org/10.1002/lno.12101,Thibault de Garidel‐Thoron,thibault de garidelthoron
43596,https://doi.org/10.1002/ijc.34304,Thibault De La Motte Rouge,thibault de la motte rouge
43597,https://doi.org/10.1016/j.biomaterials.2023.122385,Thibault de La Taille,thibault de la taille
43598,https://doi.org/10.1016/j.oraloncology.2024.107072,Thibault Dedieu,thibault dedieu
43599,https://doi.org/10.1016/j.hansur.2024.101760,Thibault Druel,thibault druel
43600,https://doi.org/10.1002/cssc.202401439,Thibault Ertel,thibault ertel
43601,https://doi.org/10.1016/j.datak.2024.102303,Thibault Falque,thibault falque
43602,https://doi.org/10.1016/j.envint.2022.107444,Thibault Fiolet,thibault fiolet
43603,https://doi.org/10.1002/anie.202212782,Thibault Fogeron,thibault fogeron
43604,https://doi.org/10.1016/j.cognition.2024.105832,Thibault Gajdos,thibault gajdos
43605,https://doi.org/10.1002/adom.202201474,Thibault Gallavardin,thibault gallavardin
43606,https://doi.org/10.1016/j.jaut.2023.103151,Thibault Ghesquière,thibault ghesquiere
43607,https://doi.org/10.1016/j.respe.2022.07.003,Thibault Hennequin,thibault hennequin
43608,https://doi.org/10.1002/smsc.202400041,Thibault Jacquet,thibault jacquet
43609,https://doi.org/10.1111/his.15023,Thibault Kervarrec,thibault kervarrec
43610,https://doi.org/10.1111/nph.18846,Thibault Kosuth,thibault kosuth
